32000	461	378
32000	77	378
32000	80	894
32000	147	985
32020	165	884
32020	165	447
32020	74	215
32020	461	378
32020	621	797
32020	977	378
32020	1362	574
32020	89	158
32040	165	447
32040	74	215
32040	80	894
32040	20	985
32040	985	426
32040	763	884
32060	34	677
32060	198	267
32060	460	14
32080	34	763
32080	27	165
32080	743	468
32080	489	498
32080	489	460
32080	460	909
32080	909	245
32080	628	425
32080	985	574
32100	880	464
32100	34	677
32100	743	753
32100	743	468
32100	425	447
32100	491	372
32100	1362	461
32100	653	464
32100	434	242
32100	753	468
32100	242	441
32100	172	184
32100	720	220
32120	720	220
32120	1090	3
32120	3	147
32120	464	460
32120	460	14
32120	426	215
32120	491	372
32120	172	184
32120	172	210
32120	432	89
32120	574	74
32120	378	158
32140	642	261
32140	3	77
32140	653	880
32140	653	970
32140	147	97
32140	20	1492
32140	333	99
32140	333	295
32140	34	763
32140	295	884
32140	295	447
32140	172	210
32140	429	97
32140	441	1260
32140	970	880
32140	447	884
32140	706	269
32140	74	378
32140	461	89
32140	77	1260
32140	720	220
32140	468	753
32140	468	743
32140	89	741
32140	741	1260
32140	743	753
32160	1323	426
32160	164	147
32160	165	425
32160	1414	1209
32160	743	753
32160	743	468
32160	295	909
32160	461	432
32160	753	468
32160	1362	215
32160	1245	158
32180	642	261
32180	977	574
32180	426	1323
32180	1323	440
32180	80	894
32180	753	468
32200	642	261
32200	259	34
32200	259	460
32200	909	460
32200	147	117
32200	20	1260
32200	158	977
32200	164	89
32200	164	378
32200	432	378
32200	440	1492
32200	441	574
32200	245	880
32200	245	970
32200	970	489
32200	970	333
32200	333	763
32200	461	378
32200	1245	1260
32220	706	921
32220	741	215
32220	295	425
32220	74	985
32220	1260	158
32220	333	763
32220	333	447
32220	753	468
32220	985	215
32220	147	158
32220	20	158
32220	215	1245
32240	706	921
32240	706	269
32240	894	80
32240	1090	429
32240	269	921
32240	489	909
32240	333	763
32240	333	447
32240	753	468
32240	147	429
32240	261	642
32240	122	20
32240	763	447
32260	1414	977
32260	269	706
32260	20	432
32260	164	215
32260	426	985
32260	1323	434
32260	432	242
32260	432	215
32260	434	55
32260	55	440
32260	447	333
32260	970	460
32260	80	894
32260	468	753
32260	491	372
32260	242	117
32280	653	14
32280	14	173
32280	20	74
32280	160	970
32280	34	165
32280	164	1323
32280	909	464
32280	425	628
32280	425	173
32280	426	985
32280	1323	1245
32280	173	464
32280	432	242
32280	59	211
32280	574	461
32280	447	763
32280	447	333
32280	970	460
32280	460	489
32280	333	763
32280	464	99
32280	1362	242
32280	80	894
32280	99	489
32280	491	372
32300	1414	977
32300	653	880
32300	147	985
32300	20	122
32300	158	440
32300	158	441
32300	158	1492
32300	164	55
32300	425	628
32300	426	1204
32300	429	97
32300	1209	1362
32300	447	763
32300	447	333
32300	1362	1492
32300	211	753
32300	441	117
32300	89	1260
32300	97	117
32300	491	372
32320	1090	1204
32320	1090	1260
32320	3	440
32320	3	1492
32320	3	1260
32320	164	378
32320	741	440
32320	741	1342
32320	72	921
32320	74	215
32320	1323	215
32320	1260	432
32320	1260	55
32320	751	261
32320	1492	378
32340	653	970
32340	14	489
32340	14	970
32340	147	117
32340	34	165
32340	295	99
32340	1323	215
32340	432	440
32340	1204	117
32340	55	440
32340	55	441
32340	55	74
32340	215	1245
32340	866	119
32340	741	117
32340	491	372
32360	261	751
32360	653	464
32360	653	27
32360	14	295
32360	27	245
32360	156	333
32360	425	628
32360	429	441
32360	429	1090
32360	432	89
32360	432	122
32360	432	242
32360	441	378
32360	74	215
32360	211	219
32360	1245	242
32360	866	119
32360	491	372
32380	544	425
32380	34	259
32380	34	165
32380	1323	1260
32380	426	1492
32380	491	372
32380	77	1362
32380	1492	574
32380	215	1209
32380	215	574
32380	20	378
32400	880	464
32400	880	628
32400	34	489
32400	259	628
32400	259	909
32400	909	245
32400	489	173
32400	874	977
32400	491	372
32400	706	211
32400	464	425
32400	333	159
32420	259	27
32420	909	160
32420	909	14
32420	14	295
32420	20	432
32420	20	1209
32420	20	74
32420	20	55
32420	89	429
32420	27	628
32420	27	295
32420	34	489
32420	295	884
32420	1323	1342
32420	628	99
32420	434	1245
32420	55	1245
32420	372	491
32420	1342	1362
32420	970	460
32420	977	874
32420	1362	1260
32420	985	1260
32420	99	884
32440	441	117
32440	441	55
32440	34	489
32440	874	977
32440	1323	574
32440	432	89
32440	432	122
32440	1204	89
32440	117	1245
32440	55	122
32440	55	1245
32460	3	432
32460	3	441
32460	27	160
32460	34	489
32460	164	1342
32460	434	1342
32460	55	74
32460	441	985
32460	1342	1260
32460	117	122
32460	77	985
32460	977	874
32460	1362	215
32460	1492	574
32460	215	97
32460	215	122
32480	97	158
32480	34	489
32480	3	441
32480	3	1492
32480	3	158
32480	3	55
32480	164	55
32480	74	378
32480	1323	1492
32480	1260	440
32480	653	909
32480	242	440
32480	80	211
32480	498	15
32480	440	378
32500	34	489
32500	34	884
32500	1323	215
32500	164	74
32500	261	425
32520	34	489
32520	164	74
32520	261	425
32520	15	498
32540	97	429
32540	34	489
32540	261	162
32540	498	15
32540	89	220
32560	97	426
32560	97	147
32560	34	489
32560	1323	117
32560	491	372
32560	242	117
32560	147	20
32580	1090	215
32580	1323	20
32580	489	34
32580	215	77
32580	215	1342
32580	429	441
32580	720	89
32580	720	220
32580	1362	1342
32580	89	220
32600	3	1204
32600	34	489
32600	34	884
32600	763	333
32600	649	603
32600	1323	378
32600	432	977
32600	99	628
32620	649	603
32620	653	880
32620	147	164
32620	20	741
32620	34	489
32620	164	1323
32620	164	117
32620	440	378
32620	441	378
32620	959	269
32620	461	874
32620	985	741
32620	97	242
32620	1260	378
32640	880	464
32640	1090	1323
32640	295	628
32640	649	603
32640	874	461
32640	147	1342
32640	1204	1492
32640	89	220
32660	3	441
32660	3	164
32660	3	574
32660	3	1492
32660	147	1342
32660	34	489
32660	164	242
32660	164	215
32660	1323	215
32660	429	97
32660	574	1260
32660	461	874
32660	77	1209
32660	1362	1492
32660	1492	741
32660	1245	1260
32660	741	1342
32680	1090	164
32680	1090	429
32680	164	1323
32680	741	1342
32680	489	34
32680	74	215
32680	1323	1362
32680	1260	1204
32680	242	215
32680	429	147
32680	147	1245
32680	215	1492
32680	441	1245
32680	59	894
32700	3	1245
32700	779	603
32700	147	1204
32700	20	242
32700	20	429
32700	34	489
32700	426	97
32700	1323	378
32700	440	1090
32700	440	117
32700	59	894
32700	574	1492
32700	1090	378
32700	1090	1260
32700	461	874
32700	77	1492
32700	77	215
32700	1362	242
32700	215	1245
32720	3	97
32720	261	162
32720	779	603
32720	653	173
32720	429	1260
32720	147	97
32720	147	1492
32720	34	489
32720	1323	1362
32720	1204	440
32720	1204	1492
32720	1204	215
32720	440	441
32720	440	215
32720	59	894
32720	574	1090
32720	74	1492
32720	74	215
32720	1362	1260
32720	1245	122
32720	97	1260
32720	97	117
32720	741	1342
32740	880	464
32740	3	441
32740	3	426
32740	3	242
32740	779	603
32740	1323	1209
32740	269	959
32740	242	74
32740	985	74
32760	3	147
32760	261	751
32760	267	198
32760	147	429
32760	20	426
32760	20	77
32760	1323	440
32760	429	441
32760	429	215
32760	1204	440
32760	1204	1492
32760	1204	77
32760	441	242
32760	441	215
32760	1090	985
32760	1090	215
32760	779	603
32760	74	97
32760	1492	1245
32760	741	117
32780	97	429
32780	1090	429
32780	3	1204
32780	3	574
32780	198	267
32780	574	122
32780	574	429
32780	649	603
32780	74	158
32780	429	441
32780	1362	122
32780	1342	158
32800	160	628
32800	1090	574
32800	267	198
32800	741	117
32800	649	603
32800	74	1492
32800	779	603
32800	1260	147
32800	147	440
32800	1492	1204
32800	215	1204
32820	160	1342
32820	267	198
32820	649	603
32820	426	378
32820	426	215
32820	1323	441
32820	1323	1204
32820	215	1209
32840	160	1342
32840	34	464
32840	198	267
32840	649	603
32840	1260	1492
32840	429	440
32840	429	441
32840	441	20
32860	160	1342
32860	544	880
32860	34	464
32860	34	628
32860	1204	441
32860	198	267
32860	97	441
32860	649	603
32860	1260	1492
32860	706	59
32860	628	464
32860	147	574
32860	441	1245
32880	3	147
32880	3	574
32880	649	603
32880	267	198
32880	15	425
32880	147	1323
32880	147	574
32880	20	1323
32880	160	1342
32880	34	464
32880	34	628
32880	164	122
32880	164	1260
32880	295	99
32880	295	884
32880	173	970
32880	173	884
32880	1245	122
32880	1090	1492
32880	74	97
32880	333	489
32880	464	628
32880	1362	122
32880	1492	378
32880	441	378
32880	97	122
32900	642	1342
32900	3	97
32900	3	441
32900	156	236
32900	158	79
32900	544	295
32900	34	574
32900	426	985
32900	426	1245
32900	426	215
32900	429	97
32900	429	122
32900	429	1204
32900	440	122
32900	1342	160
32900	74	985
32900	1362	215
32900	1492	122
32920	160	642
32920	160	1342
32920	97	1362
32920	34	259
32920	164	122
32920	164	1204
32920	236	156
32920	1260	3
32920	642	1342
32920	77	3
32920	440	122
32920	1362	147
32920	3	1204
32920	1492	122
32920	706	219
32920	122	1245
32940	653	970
32940	162	372
32940	34	970
32940	164	122
32940	164	429
32940	198	267
32940	1260	122
32940	77	1362
32940	77	122
32940	429	147
32940	1204	1090
32940	1362	74
32940	706	219
32940	20	74
32960	642	574
32960	259	970
32960	259	99
32960	259	14
32960	267	198
32960	653	14
32960	14	628
32960	3	1323
32960	20	97
32960	27	295
32960	34	884
32960	295	99
32960	1323	1209
32960	1323	1090
32960	1323	1204
32960	215	1362
32960	628	880
32960	628	245
32960	970	245
32960	970	909
32960	441	77
32960	1090	74
32960	74	1209
32960	74	985
32960	460	884
32960	99	880
32960	880	245
32980	160	642
32980	160	574
32980	653	259
32980	653	460
32980	1090	378
32980	164	1204
32980	198	267
32980	1260	440
32980	642	574
32980	15	464
32980	464	751
33000	160	642
33000	160	574
33000	642	574
33000	3	1323
33000	198	267
33000	74	429
33000	77	20
33000	245	27
33020	160	642
33020	160	574
33020	544	27
33020	642	574
33020	3	441
33020	198	267
33020	259	34
33020	970	34
33020	14	27
33020	14	653
33020	653	880
33020	99	245
33020	1492	1245
33020	215	441
33020	215	426
33040	544	27
33040	544	909
33040	544	295
33040	34	884
33040	259	628
33040	259	14
33040	295	99
33040	295	628
33040	985	215
33040	426	1362
33040	426	215
33040	1260	440
33040	77	1362
33040	1362	74
33060	3	1245
33060	649	603
33060	653	34
33060	653	245
33060	653	14
33060	14	160
33060	14	544
33060	147	440
33060	27	544
33060	27	295
33060	544	880
33060	544	295
33060	34	884
33060	34	460
33060	295	628
33060	429	77
33060	1204	1492
33060	440	1245
33060	160	259
33060	460	884
33060	909	245
33060	880	245
33080	544	880
33080	544	628
33080	441	74
33080	34	884
33080	259	245
33080	259	653
33080	295	27
33080	74	1492
33080	74	215
33080	1323	77
33080	173	884
33080	628	245
33080	215	1209
33100	649	603
33100	909	544
33100	909	14
33100	14	34
33100	14	27
33100	147	122
33100	147	1245
33100	147	429
33100	27	160
33100	160	99
33100	295	99
33100	426	1260
33100	1323	429
33100	1090	985
33100	1090	122
33100	200	874
33100	77	1362
33100	1362	122
33120	544	245
33120	544	909
33120	34	884
33120	259	628
33120	259	245
33120	147	1204
33120	211	322
33120	200	874
33120	649	603
33120	426	3
33120	779	322
33120	909	245
33120	3	1492
33120	1204	1245
33140	577	1485
33140	779	322
33140	909	880
33140	909	99
33140	909	14
33140	14	99
33140	20	122
33140	27	544
33140	27	653
33140	27	295
33140	544	628
33140	544	173
33140	544	653
33140	34	880
33140	34	173
33140	295	99
33140	426	378
33140	1323	440
33140	441	1245
33140	160	880
33140	322	893
33140	200	874
33140	77	97
33140	77	122
33140	653	880
33140	378	1260
33140	378	1245
33140	475	117
33140	1245	122
33160	642	261
33160	3	1362
33160	779	272
33160	147	378
33160	20	378
33160	793	222
33160	27	295
33160	34	884
33160	295	628
33160	426	74
33160	172	743
33160	1204	1492
33160	1204	215
33160	577	322
33160	322	893
33160	441	215
33160	74	985
33160	77	378
33160	215	985
33180	642	261
33180	3	1204
33180	779	272
33180	909	99
33180	147	429
33180	20	378
33180	20	1323
33180	544	34
33180	34	884
33180	295	628
33180	429	1090
33180	429	1204
33180	440	378
33180	1209	215
33180	322	771
33180	74	985
33180	1492	378
33200	642	261
33200	649	603
33200	909	34
33200	909	884
33200	147	97
33200	147	74
33200	147	1492
33200	20	122
33200	20	215
33200	160	544
33200	160	99
33200	34	884
33200	1323	74
33200	1323	215
33200	429	122
33200	429	1090
33200	429	378
33200	184	893
33200	215	985
33200	378	122
33200	99	628
33220	642	261
33220	3	544
33220	3	147
33220	649	603
33220	653	14
33220	15	498
33220	147	1492
33220	27	160
33220	27	295
33220	160	295
33220	34	884
33220	34	909
33220	295	99
33220	426	1492
33220	1323	74
33220	1323	1245
33220	1323	215
33220	172	743
33220	440	122
33220	1209	215
33220	1090	215
33220	74	97
33220	74	1492
33220	909	884
33220	378	1260
33220	215	1245
33220	743	771
33220	1260	122
33240	642	261
33240	771	743
33240	649	603
33240	322	248
33240	3	74
33240	3	1090
33240	20	97
33240	20	215
33240	89	1204
33240	160	880
33240	160	295
33240	34	884
33240	34	909
33240	164	173
33240	295	245
33240	74	985
33240	74	77
33240	77	215
33240	99	880
33240	99	245
33240	1260	378
33260	642	261
33260	3	97
33260	649	603
33260	653	259
33260	259	295
33260	20	97
33260	89	1204
33260	34	909
33260	164	173
33260	426	985
33260	1323	378
33260	577	743
33260	74	985
33260	74	378
33260	909	245
33260	248	510
33280	642	261
33280	3	426
33280	3	1090
33280	649	603
33280	649	387
33280	173	164
33280	259	295
33280	20	378
33280	20	1492
33280	89	1204
33280	160	880
33280	426	215
33280	172	743
33280	429	985
33280	429	77
33280	440	122
33280	74	1245
33280	378	215
33280	1492	122
33280	1492	215
33280	603	387
33300	160	880
33300	160	99
33300	97	378
33300	97	77
33300	642	261
33300	261	574
33300	3	1323
33300	3	1492
33300	649	387
33300	74	77
33300	1323	1245
33300	1260	378
33300	387	603
33300	1204	89
33300	440	1492
33320	642	261
33320	387	603
33320	909	99
33320	909	653
33320	909	245
33320	14	259
33320	14	99
33320	14	653
33320	259	245
33320	27	628
33320	295	628
33320	295	245
33320	426	1090
33320	1323	985
33320	1090	97
33320	1090	1260
33320	74	985
33320	74	215
33320	1260	378
33340	642	261
33340	642	574
33340	387	603
33340	261	574
33340	259	653
33340	259	909
33340	909	880
33340	909	99
33340	14	27
33340	272	232
33340	3	1090
33340	3	378
33340	3	429
33340	20	97
33340	20	215
33340	27	628
33340	160	880
33340	160	628
33340	39	465
33340	426	215
33340	429	440
33340	1209	74
33340	1090	97
33340	77	97
33340	99	295
33360	642	261
33360	3	985
33360	909	880
33360	909	99
33360	14	34
33360	14	653
33360	387	603
33360	27	160
33360	27	99
33360	27	628
33360	160	880
33360	426	215
33360	172	248
33360	440	1492
33360	1209	215
33360	1090	215
33360	77	215
33360	99	880
33360	259	628
33380	642	261
33380	259	628
33380	259	14
33380	261	434
33380	649	603
33380	649	387
33380	14	99
33380	14	160
33380	387	603
33380	160	880
33380	160	295
33380	34	880
33380	1323	1260
33380	1204	89
33380	74	122
33380	1492	147
33380	1245	122
33380	366	119
33400	97	1090
33400	97	20
33400	642	261
33400	99	27
33400	295	27
33400	74	1209
33400	603	387
33400	1260	378
33400	628	27
33400	1492	440
33400	1492	122
33400	440	122
33400	20	426
33420	642	261
33420	387	603
33420	653	259
33420	20	1323
33420	27	99
33420	27	295
33420	34	909
33420	295	628
33420	426	215
33420	429	77
33420	72	753
33420	77	122
33420	1492	97
